image_name,object_class,vehicle_lat,vehicle_lon,vehicle_heading_deg,target_range_m,target_azimuth_deg,target_lat,target_lon,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,split
07255.xml,cube,18.912243,72.83675,90.0,22.76,-2.02,18.91225,72.836966,456,689,522,731,UATD Training
07256.xml,cube,18.912243,72.836788,90.0,24.27,6.42,18.912219,72.837017,544,1327,626,1402,UATD Training
07257.xml,ball,18.912243,72.836826,90.0,23.13,-17.4,18.912306,72.837036,280,701,348,744,UATD Training
07258.xml,cube,18.912243,72.836864,90.0,19.76,-7.03,18.912265,72.83705,402,588,462,627,UATD Training
07258.xml,ball,18.912243,72.836864,90.0,23.29,-17.58,18.912307,72.837075,284,706,340,750,UATD Training
07259.xml,human body,18.912243,72.836902,90.0,22.99,32.34,18.912132,72.837087,400,1252,480,1323,UATD Training
07259.xml,ball,18.912243,72.836902,90.0,25.06,-4.48,18.912261,72.837139,215,1380,246,1449,UATD Training
07260.xml,cube,18.912243,72.83694,90.0,21.78,-2.37,18.912251,72.837147,456,662,514,691,UATD Training
07261.xml,ball,18.912243,72.836978,90.0,19.42,-1.23,18.912247,72.837162,230,680,268,745,UATD Training
07261.xml,tyre,18.912243,72.836978,90.0,22.35,-1.58,18.912249,72.83719,221,787,273,878,UATD Training
07261.xml,square cage,18.912243,72.836978,90.0,22.76,-10.2,18.912279,72.837191,170,813,226,885,UATD Training
07262.xml,human body,18.912243,72.837016,90.0,15.89,-4.75,18.912255,72.837166,207,514,251,622,UATD Training
07262.xml,ball,18.912243,72.837016,90.0,19.59,-17.31,18.912296,72.837194,134,686,181,753,UATD Training
07263.xml,ball,18.912243,72.837054,90.0,24.79,-11.95,18.912289,72.837284,334,759,418,800,UATD Training
07263.xml,cube,18.912243,72.837054,90.0,19.22,-6.06,18.912261,72.837236,422,574,464,604,UATD Training
07264.xml,cube,18.912243,72.837092,90.0,20.74,-6.68,18.912265,72.837288,408,715,464,759,UATD Training
07264.xml,ball,18.912243,72.837092,90.0,24.36,-16.88,18.912307,72.837313,292,856,348,903,UATD Training
07265.xml,cube,18.912243,72.83713,90.0,19.53,-1.58,18.912248,72.837315,470,584,518,615,UATD Training
07266.xml,human body,18.912243,72.837168,90.0,20.74,-10.81,18.912278,72.837361,180,1085,209,1215,UATD Training
07267.xml,human body,18.912243,72.837206,90.0,23.09,30.67,18.912137,72.837394,397,1262,464,1326,UATD Training
07267.xml,ball,18.912243,72.837206,90.0,24.18,-8.09,18.912274,72.837433,195,1322,225,1400,UATD Training
07268.xml,tyre,18.912243,72.837244,90.0,26.91,16.17,18.912175,72.837489,306,1498,390,1558,UATD Training
07268.xml,metal bucket,18.912243,72.837244,90.0,27.9,20.21,18.912156,72.837492,328,1555,414,1622,UATD Training
07268.xml,ball,18.912243,72.837244,90.0,21.51,-6.94,18.912267,72.837447,201,1167,232,1226,UATD Training
07269.xml,human body,18.912243,72.837282,90.0,19.76,0.09,18.912243,72.837469,238,992,275,1186,UATD Training
07269.xml,ball,18.912243,72.837282,90.0,23.03,1.67,18.912237,72.8375,250,1259,281,1321,UATD Training
07269.xml,square cage,18.912243,72.837282,90.0,25.33,-6.15,18.912268,72.837521,197,1382,245,1480,UATD Training
07270.xml,cube,18.912243,72.83732,90.0,24.32,-10.11,18.912282,72.837547,368,971,426,1017,UATD Training
07270.xml,cylinder,18.912243,72.83732,90.0,24.13,-3.6,18.912257,72.837549,452,962,490,1009,UATD Training
07271.xml,cube,18.912243,72.837358,90.0,26.09,-9.23,18.912281,72.837602,340,799,474,852,UATD Training
07272.xml,human body,18.912243,72.837396,90.0,15.53,-12.83,18.912274,72.83754,167,500,199,607,UATD Training
07273.xml,cube,18.912243,72.837434,90.0,18.69,1.58,18.912238,72.837611,506,883,554,935,UATD Training
07273.xml,cylinder,18.912243,72.837434,90.0,17.28,-2.64,18.91225,72.837598,464,801,500,864,UATD Training
07274.xml,cube,18.912243,72.837472,90.0,18.57,-11.07,18.912275,72.837645,350,703,422,763,UATD Training
07275.xml,cube,18.912243,72.83751,90.0,25.33,-5.89,18.912267,72.837749,384,781,506,818,UATD Training
07276.xml,cube,18.912243,72.837548,90.0,19.43,-5.98,18.912261,72.837731,418,577,470,615,UATD Training
07277.xml,human body,18.912243,72.837586,90.0,15.96,-4.57,18.912255,72.837737,208,522,252,620,UATD Training
07277.xml,ball,18.912243,72.837586,90.0,19.76,-17.67,18.912297,72.837764,130,694,181,759,UATD Training
07278.xml,human body,18.912243,72.837624,90.0,20.85,-7.82,18.912269,72.83782,388,926,458,1012,UATD Training
07279.xml,human body,18.912243,72.837662,90.0,20.98,-8.88,18.912272,72.837858,193,1094,218,1236,UATD Training
07280.xml,cube,18.912243,72.8377,90.0,22.99,-18.81,18.91231,72.837906,270,705,326,731,UATD Training
07281.xml,human body,18.912243,72.837738,90.0,15.29,-10.2,18.912268,72.83788,183,489,213,598,UATD Training
07282.xml,ball,18.912243,72.837776,90.0,23.73,1.93,18.912236,72.838001,245,1290,289,1375,UATD Training
07282.xml,square cage,18.912243,72.837776,90.0,25.72,-5.98,18.912267,72.838018,196,1416,248,1494,UATD Training
07283.xml,cube,18.912243,72.837814,90.0,25.12,4.39,18.912226,72.838051,251,922,311,971,UATD Training
07284.xml,ball,18.912243,72.837851,90.0,24.77,-8.17,18.912275,72.838084,388,1142,450,1197,UATD Training
07284.xml,human body,18.912243,72.837851,90.0,23.28,20.83,18.912168,72.838058,674,1066,824,1120,UATD Training
07285.xml,cube,18.912243,72.837889,90.0,26.23,-7.12,18.912272,72.838137,181,967,250,1017,UATD Training
07286.xml,ball,18.912243,72.837927,90.0,21.82,-17.75,18.912303,72.838125,284,654,336,702,UATD Training
07287.xml,human body,18.912243,72.837965,90.0,15.07,-8.53,18.912263,72.838107,394,408,436,488,UATD Training
07288.xml,human body,18.912243,72.838003,90.0,20.83,-10.02,18.912276,72.838198,183,1089,215,1222,UATD Training
07289.xml,cube,18.912243,72.838041,90.0,18.99,-2.2,18.91225,72.838221,452,563,522,599,UATD Training
07290.xml,human body,18.912243,72.838079,90.0,20.81,-7.73,18.912268,72.838275,392,930,456,1004,UATD Training
07291.xml,human body,18.912243,72.838117,90.0,19.46,1.67,18.912238,72.838302,245,919,286,1081,UATD Training
07291.xml,ball,18.912243,72.838117,90.0,22.62,2.9,18.912233,72.838332,257,1149,288,1213,UATD Training
07291.xml,square cage,18.912243,72.838117,90.0,24.63,-7.12,18.912271,72.838349,190,1255,241,1337,UATD Training
07292.xml,tyre,18.912243,72.838155,90.0,24.86,1.32,18.912238,72.838391,478,986,576,1050,UATD Training
07292.xml,cube,18.912243,72.838155,90.0,23.97,-11.69,18.912287,72.838378,354,962,404,995,UATD Training
07292.xml,square cage,18.912243,72.838155,90.0,19.85,-14.68,18.912289,72.838338,316,770,374,820,UATD Training
07293.xml,human body,18.912243,72.838193,90.0,22.92,32.17,18.912133,72.838377,399,1241,479,1326,UATD Training
07293.xml,ball,18.912243,72.838193,90.0,24.5,-4.92,18.912262,72.838425,212,1345,244,1416,UATD Training
07294.xml,ball,18.912243,72.838231,90.0,24.25,-16.0,18.912303,72.838452,288,742,372,780,UATD Training
07294.xml,cube,18.912243,72.838231,90.0,19.66,-6.42,18.912263,72.838417,412,588,466,620,UATD Training
07295.xml,square cage,18.912243,72.838269,90.0,11.32,5.8,18.912233,72.838376,552,473,604,548,UATD Training
07295.xml,cube,18.912243,72.838269,90.0,20.16,1.85,18.912237,72.83846,500,964,566,1026,UATD Training
07296.xml,ball,18.912243,72.838307,90.0,22.29,-13.62,18.912291,72.838513,322,668,392,720,UATD Training
07297.xml,ball,18.912243,72.838345,90.0,25.25,-16.96,18.91231,72.838574,296,1007,342,1061,UATD Training
07297.xml,cube,18.912243,72.838345,90.0,21.96,-6.5,18.912266,72.838552,412,867,464,908,UATD Training
07298.xml,tyre,18.912243,72.838383,90.0,26.8,12.66,18.91219,72.838631,302,1472,354,1570,UATD Training
07298.xml,metal bucket,18.912243,72.838383,90.0,28.38,18.81,18.91216,72.838638,329,1588,397,1648,UATD Training
07298.xml,ball,18.912243,72.838383,90.0,21.49,-6.86,18.912266,72.838586,201,1160,233,1231,UATD Training
07299.xml,human body,18.912243,72.838421,90.0,20.99,-9.84,18.912276,72.838617,186,1099,214,1232,UATD Training
07300.xml,human body,18.912243,72.838459,90.0,16.32,4.22,18.912232,72.838613,248,529,312,642,UATD Training
07300.xml,ball,18.912243,72.838459,90.0,16.39,4.13,18.912232,72.838614,241,530,318,647,UATD Training
07300.xml,circle cage,18.912243,72.838459,90.0,18.99,-11.69,18.912278,72.838636,170,664,209,726,UATD Training
07301.xml,cube,18.912243,72.838497,90.0,24.17,4.13,18.912227,72.838726,532,965,586,1004,UATD Training
07301.xml,cylinder,18.912243,72.838497,90.0,23.96,8.44,18.912211,72.838722,590,954,626,996,UATD Training
07302.xml,cube,18.912243,72.838535,90.0,26.06,-17.31,18.912313,72.838771,274,804,356,845,UATD Training
07303.xml,metal bucket,18.912243,72.838573,90.0,26.29,9.93,18.912202,72.838819,564,814,686,849,UATD Training
07304.xml,metal bucket,18.912243,72.838611,90.0,25.95,13.89,18.912187,72.83885,598,797,742,843,UATD Training
07304.xml,ball,18.912243,72.838611,90.0,21.48,1.14,18.912239,72.838815,494,646,556,688,UATD Training
07305.xml,human body,18.912243,72.838649,90.0,13.71,-1.85,18.912247,72.838779,225,385,266,573,UATD Training
07305.xml,ball,18.912243,72.838649,90.0,17.12,-0.79,18.912245,72.838811,237,592,266,645,UATD Training
07306.xml,human body,18.912243,72.838687,90.0,22.32,9.05,18.912211,72.838896,262,1206,353,1288,UATD Training
07306.xml,ball,18.912243,72.838687,90.0,24.14,-12.39,18.91229,72.838911,165,1317,206,1400,UATD Training
07306.xml,circle cage,18.912243,72.838687,90.0,26.48,-30.67,18.912365,72.838903,46,1464,117,1540,UATD Training
07307.xml,cube,18.912243,72.838725,90.0,26.94,-1.76,18.912251,72.83898,227,1461,265,1498,UATD Training
07307.xml,square cage,18.912243,72.838725,90.0,19.52,17.93,18.912189,72.838901,338,1012,378,1067,UATD Training
07308.xml,human body,18.912243,72.838763,90.0,15.22,-9.93,18.912267,72.838905,187,480,212,601,UATD Training
07309.xml,human body,18.912243,72.838801,90.0,22.9,28.65,18.912144,72.838991,379,1236,459,1329,UATD Training
07309.xml,ball,18.912243,72.838801,90.0,24.63,-7.56,18.912272,72.839033,194,1355,232,1423,UATD Training
07310.xml,human body,18.912243,72.838839,90.0,15.02,-9.58,18.912266,72.838979,368,403,438,489,UATD Training
07311.xml,human body,18.912243,72.838877,90.0,11.88,0.09,18.912243,72.838989,238,288,275,439,UATD Training
07311.xml,ball,18.912243,72.838877,90.0,15.7,1.85,18.912239,72.839026,249,471,284,537,UATD Training
07312.xml,cube,18.912243,72.838915,90.0,23.69,6.94,18.912217,72.839138,544,1296,638,1362,UATD Training
07313.xml,cube,18.912243,72.838953,90.0,23.49,-26.1,18.912336,72.839153,178,714,252,756,UATD Training
07314.xml,ball,18.912243,72.838991,90.0,23.3,-19.6,18.912314,72.839199,254,706,324,751,UATD Training
07314.xml,cube,18.912243,72.838991,90.0,18.78,-7.65,18.912266,72.839167,396,554,454,594,UATD Training
07315.xml,cube,18.912243,72.839029,90.0,18.71,4.13,18.912231,72.839206,534,584,584,616,UATD Training
07315.xml,ball,18.912243,72.839029,90.0,22.68,-19.51,18.912312,72.839231,260,720,320,765,UATD Training
07316.xml,human body,18.912243,72.839067,90.0,23.19,31.73,18.912133,72.839254,401,1253,472,1348,UATD Training
07316.xml,ball,18.912243,72.839067,90.0,24.83,-5.8,18.912266,72.839301,208,1369,238,1433,UATD Training
07317.xml,human body,18.912243,72.839104,90.0,23.03,26.1,18.912152,72.839301,364,1255,445,1326,UATD Training
07317.xml,ball,18.912243,72.839104,90.0,24.42,-9.14,18.912278,72.839333,185,1345,223,1407,UATD Training
07318.xml,cube,18.912243,72.839142,90.0,23.86,-1.32,18.912248,72.839369,452,1308,542,1371,UATD Training
07319.xml,human body,18.912243,72.83918,90.0,23.29,29.09,18.912141,72.839374,380,1265,463,1348,UATD Training
07319.xml,ball,18.912243,72.83918,90.0,24.37,-10.02,18.912281,72.839408,179,1333,219,1412,UATD Training
07320.xml,cube,18.912243,72.839218,90.0,20.67,0.18,18.912242,72.839415,488,620,540,657,UATD Training
07320.xml,ball,18.912243,72.839218,90.0,23.23,-17.49,18.912306,72.839429,282,701,344,751,UATD Training
07321.xml,cube,18.912243,72.839256,90.0,19.68,-4.13,18.912256,72.839443,438,586,492,623,UATD Training
07322.xml,square cage,18.912243,72.839294,90.0,19.77,-14.85,18.912289,72.839476,316,772,370,811,UATD Training
07322.xml,cube,18.912243,72.839294,90.0,23.85,-12.22,18.912289,72.839516,344,954,402,992,UATD Training
07322.xml,tyre,18.912243,72.839294,90.0,24.4,5.98,18.91222,72.839525,544,959,616,1036,UATD Training
07323.xml,square cage,18.912243,72.839332,90.0,20.78,12.48,18.912202,72.839525,634,1005,674,1053,UATD Training
07323.xml,cube,18.912243,72.839332,90.0,26.45,4.66,18.912224,72.839583,532,1320,598,1360,UATD Training
07324.xml,tyre,18.912243,72.83937,90.0,27.09,14.85,18.91218,72.839619,318,1468,363,1610,UATD Training
07324.xml,metal bucket,18.912243,72.83937,90.0,25.81,33.49,18.912114,72.839575,410,1437,483,1484,UATD Training
07324.xml,ball,18.912243,72.83937,90.0,21.57,-7.03,18.912267,72.839574,201,1172,231,1229,UATD Training
07325.xml,ball,18.912243,72.839408,90.0,22.23,0.97,18.91224,72.839619,492,708,554,746,UATD Training
07325.xml,tyre,18.912243,72.839408,90.0,25.38,6.86,18.912216,72.839647,524,804,656,876,UATD Training
07326.xml,cube,18.912243,72.839446,90.0,19.66,-4.48,18.912257,72.839632,432,587,490,621,UATD Training
07327.xml,cube,18.912243,72.839484,90.0,25.54,-5.19,18.912264,72.839726,392,789,514,824,UATD Training
07328.xml,square cage,18.912243,72.839522,90.0,24.07,-5.36,18.912263,72.83975,424,1374,478,1423,UATD Training
07328.xml,cube,18.912243,72.839522,90.0,27.76,-18.63,18.912323,72.839772,266,1609,334,1656,UATD Training
07328.xml,tyre,18.912243,72.839522,90.0,27.27,6.42,18.912216,72.839779,534,1568,636,1634,UATD Training
07329.xml,cube,18.912243,72.83956,90.0,19.76,-6.42,18.912263,72.839746,408,618,470,657,UATD Training
07329.xml,ball,18.912243,72.83956,90.0,23.59,-15.47,18.9123,72.839776,302,749,370,801,UATD Training
07330.xml,ball,18.912243,72.839598,90.0,21.72,-19.16,18.912307,72.839793,254,650,334,699,UATD Training
07331.xml,ball,18.912243,72.839636,90.0,23.2,-19.95,18.912315,72.839843,250,702,320,748,UATD Training
07331.xml,cube,18.912243,72.839636,90.0,19.32,-7.47,18.912266,72.839818,404,574,450,611,UATD Training
07332.xml,human body,18.912243,72.839674,90.0,23.45,33.13,18.912127,72.83986,404,1281,485,1352,UATD Training
07332.xml,ball,18.912243,72.839674,90.0,24.72,-8.7,18.912277,72.839906,189,1362,224,1426,UATD Training
07333.xml,ball,18.912243,72.839712,90.0,19.47,-1.14,18.912247,72.839897,228,686,271,743,UATD Training
07333.xml,tyre,18.912243,72.839712,90.0,21.85,-0.26,18.912244,72.839919,225,784,284,840,UATD Training
07333.xml,square cage,18.912243,72.839712,90.0,22.88,-8.79,18.912275,72.839927,174,821,238,887,UATD Training
07334.xml,cube,18.912243,72.83975,90.0,19.24,-5.1,18.912258,72.839932,434,571,474,608,UATD Training
07335.xml,circle cage,18.912243,72.839788,90.0,17.42,3.16,18.912234,72.839953,245,590,303,671,UATD Training
07335.xml,human body,18.912243,72.839788,90.0,19.64,-15.03,18.912289,72.839968,150,690,191,753,UATD Training
07335.xml,ball,18.912243,72.839788,90.0,24.22,-5.89,18.912265,72.840017,192,865,253,953,UATD Training
07336.xml,human body,18.912243,72.839826,90.0,15.06,-10.37,18.912268,72.839966,181,478,213,590,UATD Training
07337.xml,ball,18.912243,72.839864,90.0,19.51,-13.1,18.912283,72.840044,334,574,392,625,UATD Training
07337.xml,human body,18.912243,72.839864,90.0,17.5,7.29,18.912223,72.840029,526,502,664,559,UATD Training
07338.xml,ball,18.912243,72.839902,90.0,22.16,-17.93,18.912305,72.840102,278,668,338,711,UATD Training
07339.xml,cube,18.912243,72.83994,90.0,26.31,-2.55,18.912254,72.840189,206,970,277,1020,UATD Training
07340.xml,cube,18.912243,72.839978,90.0,18.32,17.4,18.912194,72.840144,334,829,376,907,UATD Training
07341.xml,tyre,18.912243,72.840016,90.0,22.17,-8.53,18.912273,72.840224,382,910,448,955,UATD Training
07341.xml,ball,18.912243,72.840016,90.0,22.86,-1.49,18.912248,72.840233,470,944,520,985,UATD Training
07341.xml,square cage,18.912243,72.840016,90.0,25.13,-7.91,18.912274,72.840252,382,1051,462,1088,UATD Training
07342.xml,human body,18.912243,72.840054,90.0,23.48,25.4,18.912152,72.840255,353,1284,448,1352,UATD Training
07342.xml,circle cage,18.912243,72.840054,90.0,26.97,28.83,18.912126,72.840278,381,1476,459,1589,UATD Training
07342.xml,ball,18.912243,72.840054,90.0,24.5,-10.28,18.912283,72.840283,179,1348,216,1414,UATD Training
07343.xml,ball,18.912243,72.840092,90.0,23.18,-16.35,18.912302,72.840303,286,698,366,751,UATD Training
07343.xml,cube,18.912243,72.840092,90.0,21.5,-1.93,18.91225,72.840296,462,652,518,682,UATD Training
07344.xml,square cage,18.912243,72.84013,90.0,25.0,-7.91,18.912274,72.840365,382,1041,462,1084,UATD Training
07344.xml,ball,18.912243,72.84013,90.0,22.54,-0.62,18.912245,72.840344,482,925,528,973,UATD Training
07345.xml,cube,18.912243,72.840168,90.0,19.18,-8.96,18.91227,72.840347,380,573,440,602,UATD Training
07345.xml,ball,18.912243,72.840168,90.0,23.23,-16.7,18.912303,72.840379,294,702,350,750,UATD Training
07346.xml,cube,18.912243,72.840206,90.0,23.5,3.34,18.912231,72.840428,510,1284,590,1350,UATD Training
07347.xml,human body,18.912243,72.840244,90.0,22.74,32.61,18.912132,72.840425,401,1229,482,1317,UATD Training
07347.xml,ball,18.912243,72.840244,90.0,24.19,-5.8,18.912265,72.840472,206,1326,240,1397,UATD Training
07348.xml,tyre,18.912243,72.840282,90.0,26.68,10.28,18.9122,72.840531,284,1480,345,1548,UATD Training
07348.xml,metal bucket,18.912243,72.840282,90.0,27.69,21.71,18.912151,72.840526,340,1546,419,1605,UATD Training
07348.xml,ball,18.912243,72.840282,90.0,21.43,-6.15,18.912264,72.840484,207,1165,235,1219,UATD Training
07349.xml,human body,18.912243,72.84032,90.0,15.22,-9.67,18.912266,72.840462,182,481,220,600,UATD Training
07350.xml,cube,18.912243,72.840357,90.0,23.92,8.09,18.912213,72.840582,558,1305,650,1381,UATD Training
07351.xml,human body,18.912243,72.840395,90.0,17.49,-19.25,18.912295,72.840552,122,566,171,701,UATD Training
07352.xml,human body,18.912243,72.840433,90.0,20.72,-8.96,18.912272,72.840628,192,1082,218,1215,UATD Training
07353.xml,cube,18.912243,72.840471,90.0,18.13,-10.28,18.912272,72.840641,374,1018,416,1079,UATD Training
07353.xml,ball,18.912243,72.840471,90.0,22.78,-17.23,18.912304,72.840678,286,1302,346,1400,UATD Training
07354.xml,cube,18.912243,72.840509,90.0,25.55,-0.88,18.912247,72.840752,219,934,283,994,UATD Training
07355.xml,human body,18.912243,72.840547,90.0,18.37,1.23,18.912239,72.840722,245,816,281,991,UATD Training
07355.xml,ball,18.912243,72.840547,90.0,21.76,2.99,18.912233,72.840754,255,1057,291,1125,UATD Training
07355.xml,square cage,18.912243,72.840547,90.0,24.11,-8.53,18.912275,72.840774,181,1184,234,1257,UATD Training
07356.xml,tyre,18.912243,72.840585,90.0,20.94,0.62,18.912241,72.840784,482,846,556,905,UATD Training
07356.xml,ball,18.912243,72.840585,90.0,22.8,-1.85,18.91225,72.840802,470,940,512,983,UATD Training
07356.xml,square cage,18.912243,72.840585,90.0,25.25,-7.82,18.912274,72.840823,386,1051,460,1099,UATD Training
07357.xml,cube,18.912243,72.840623,90.0,19.02,-2.02,18.912249,72.840804,460,562,518,602,UATD Training
07358.xml,square cage,18.912243,72.840661,90.0,19.03,5.19,18.912227,72.840841,544,765,598,810,UATD Training
07358.xml,cube,18.912243,72.840661,90.0,24.44,10.63,18.912202,72.840889,604,1022,662,1053,UATD Training
07359.xml,human body,18.912243,72.840699,90.0,21.25,-9.05,18.912273,72.840898,187,1108,222,1255,UATD Training
07360.xml,circle cage,18.912243,72.840737,90.0,27.47,15.47,18.912177,72.840988,312,1518,376,1608,UATD Training
07360.xml,human body,18.912243,72.840737,90.0,23.44,27.86,18.912144,72.840934,376,1279,453,1352,UATD Training
07360.xml,ball,18.912243,72.840737,90.0,24.62,-10.11,18.912282,72.840967,182,1355,215,1421,UATD Training
07361.xml,cube,18.912243,72.840775,90.0,19.08,-2.64,18.912251,72.840956,450,565,514,603,UATD Training
